t(s),P=100mmHg,P=110mmHg,P=120mmHg,P=130mmHg,P=140mmHg,P =150mmHg,P = 160mmHg,P =170mmHg,P=180mmHg
186.5,30,25.48,35.569,34.657,33.272,32.446,28.424,30.927,30.92
186.6,30,25.312,35.63,34.602,33.2,32.501,28.367,30.912,30.92
186.7,30,25.151,35.687,34.544,33.124,32.555,28.311,30.896,30.92
186.8,30,24.997,35.741,34.483,33.045,32.607,28.256,30.88,30.92
186.9,30,24.851,35.791,34.418,32.962,32.657,28.202,30.864,30.92
187,30,24.712,35.838,34.35,32.877,32.706,28.149,30.848,30.919
187.1,30,24.58,35.882,34.278,32.788,32.753,28.097,30.831,30.919
187.2,30,24.455,35.922,34.203,32.697,32.798,28.045,30.814,30.919
187.3,30,24.338,35.96,34.123,32.602,32.842,27.995,30.796,30.919
187.4,30,24.226,35.995,34.04,32.503,32.884,27.945,30.779,30.918
187.5,30,24.122,36.027,33.952,32.402,32.925,27.897,30.761,30.918
187.6,30,24.024,36.057,33.86,32.297,32.964,27.849,30.742,30.918
187.7,30,23.932,36.083,33.764,32.189,33.001,27.803,30.724,30.918
187.8,30,23.846,36.108,33.663,32.078,33.037,27.757,30.705,30.918
187.9,30,23.765,36.13,33.558,31.964,33.072,27.712,30.686,30.917
188,30,23.691,36.15,33.448,31.847,33.105,27.669,30.667,30.917
188.1,30,23.621,36.168,33.334,31.727,33.136,27.626,30.647,30.917
188.2,30,23.557,36.184,33.215,31.604,33.166,27.585,30.628,30.917
188.3,30,23.498,36.198,33.091,31.479,33.195,27.545,30.608,30.917
188.4,30,23.443,36.21,32.962,31.351,33.222,27.505,30.588,30.916
188.5,30,23.393,36.22,32.829,31.22,33.248,27.467,30.567,30.916
188.6,30,23.348,36.228,32.691,31.087,33.273,27.43,30.547,30.916
188.7,30,23.306,36.235,32.548,30.953,33.296,27.394,30.526,30.916
188.8,30,23.269,36.24,32.401,30.816,33.317,27.359,30.505,30.916
188.9,30,23.235,36.244,32.25,30.677,33.338,27.325,30.485,30.916
189,30,23.205,36.246,32.095,30.537,33.357,27.292,30.463,30.915
189.1,30,23.178,36.246,31.935,30.395,33.374,27.261,30.442,30.915
189.2,30,23.154,36.246,31.771,30.252,33.391,27.23,30.421,30.915
189.3,30,23.133,36.243,31.604,30.108,33.406,27.201,30.399,30.915
189.4,30,23.116,36.24,31.434,29.964,33.42,27.173,30.378,30.915
189.5,30,23.1,36.234,31.26,29.818,33.433,27.146,30.356,30.915
189.6,30,23.088,36.228,31.084,29.673,33.444,27.12,30.335,30.915
189.7,30,23.077,36.22,30.905,29.527,33.454,27.095,30.313,30.915
189.8,30,23.069,36.211,30.724,29.381,33.463,27.071,30.291,30.914
189.9,30,23.063,36.201,30.541,29.235,33.471,27.049,30.269,30.914
190,30,23.06,36.189,30.356,29.089,33.477,27.028,30.247,30.914
190.1,30,23.058,36.176,30.17,28.945,33.482,27.008,30.225,30.914
190.2,30,23.057,36.161,29.983,28.801,33.486,26.989,30.203,30.914
190.3,30,23.059,36.145,29.795,28.657,33.489,26.971,30.181,30.914
190.4,30,23.062,36.127,29.608,28.515,33.49,26.955,30.159,30.914
190.5,30,23.066,36.108,29.42,28.375,33.49,26.939,30.137,30.914
190.6,30,23.072,36.087,29.233,28.235,33.489,26.925,30.116,30.914
190.7,30,23.08,36.065,29.046,28.098,33.487,26.913,30.094,30.914
190.8,30,23.089,36.041,28.861,27.962,33.484,26.901,30.072,30.914
190.9,30,23.099,36.015,28.677,27.827,33.479,26.891,30.05,30.913
191,30,23.11,35.987,28.495,27.695,33.473,26.881,30.028,30.913
191.1,30,23.123,35.957,28.314,27.565,33.466,26.874,30.006,30.913
191.2,30,23.136,35.925,28.136,27.437,33.457,26.867,29.985,30.913
191.3,30,23.151,35.891,27.96,27.312,33.447,26.862,29.963,30.913
191.4,30,23.168,35.855,27.787,27.188,33.436,26.857,29.942,30.913
191.5,30,23.185,35.816,27.617,27.068,33.424,26.855,29.92,30.913
191.6,30,23.204,35.775,27.45,26.949,33.41,26.853,29.899,30.913
191.7,30,23.224,35.731,27.286,26.834,33.394,26.853,29.878,30.913
191.8,30,23.245,35.684,27.126,26.721,33.378,26.854,29.857,30.913
191.9,30,23.267,35.634,26.969,26.61,33.36,26.856,29.836,30.913
192,30,23.291,35.581,26.816,26.503,33.34,26.86,29.816,30.913
192.1,30,23.317,35.525,26.666,26.398,33.319,26.864,29.795,30.913
192.2,30,23.343,35.465,26.521,26.296,33.297,26.871,29.775,30.913
192.3,30,23.372,35.401,26.379,26.196,33.273,26.878,29.754,30.913
192.4,30,23.402,35.334,26.242,26.1,33.248,26.887,29.734,30.913
192.5,30,23.434,35.262,26.108,26.006,33.22,26.897,29.715,30.913
192.6,30,23.468,35.186,25.979,25.915,33.192,26.909,29.695,30.913
192.7,30,23.504,35.105,25.853,25.827,33.162,26.922,29.675,30.913
192.8,30,23.542,35.02,25.732,25.742,33.13,26.936,29.656,30.913
192.9,30,23.582,34.93,25.615,25.66,33.096,26.951,29.637,30.913
193,30,23.625,34.835,25.503,25.58,33.061,26.968,29.618,30.913
193.1,30,23.67,34.734,25.394,25.504,33.024,26.987,29.6,30.913
193.2,30,23.717,34.628,25.289,25.43,32.985,27.006,29.581,30.913
193.3,30,23.768,34.516,25.189,25.358,32.944,27.027,29.563,30.913
193.4,30,23.821,34.398,25.092,25.29,32.902,27.05,29.545,30.913
193.5,30,23.878,34.274,24.999,25.224,32.857,27.073,29.528,30.913
193.6,30,23.938,34.145,24.91,25.161,32.811,27.099,29.51,30.913
193.7,30,24.001,34.008,24.826,25.1,32.763,27.125,29.493,30.913
193.8,30,24.068,33.866,24.744,25.042,32.713,27.153,29.477,30.913
193.9,30,24.139,33.717,24.667,24.987,32.661,27.182,29.46,30.913
194,30,24.213,33.561,24.593,24.934,32.607,27.213,29.444,30.913
194.1,30,24.292,33.4,24.523,24.884,32.551,27.244,29.428,30.914
194.2,30,24.375,33.232,24.456,24.836,32.493,27.278,29.412,30.914
194.3,30,24.462,33.057,24.392,24.79,32.433,27.312,29.397,30.914
194.4,30,24.554,32.877,24.332,24.747,32.371,27.348,29.382,30.914
194.5,30,24.65,32.69,24.276,24.707,32.307,27.385,29.367,30.914
194.6,30,24.751,32.499,24.222,24.668,32.241,27.424,29.353,30.914
194.7,30,24.857,32.301,24.171,24.633,32.172,27.464,29.339,30.914
194.8,30,24.968,32.099,24.124,24.599,32.102,27.505,29.325,30.914
194.9,30,25.085,31.891,24.079,24.567,32.03,27.547,29.312,30.914
195,30,25.206,31.68,24.037,24.538,31.956,27.591,29.298,30.914
195.1,30,25.333,31.464,23.998,24.511,31.879,27.635,29.286,30.914
195.2,30,25.465,31.245,23.962,24.487,31.801,27.681,29.273,30.915
195.3,30,25.602,31.023,23.928,24.464,31.721,27.729,29.261,30.915
195.4,30,25.745,30.799,23.897,24.444,31.639,27.777,29.25,30.915
195.5,30,25.893,30.572,23.869,24.426,31.555,27.826,29.238,30.915
195.6,30,26.047,30.344,23.842,24.41,31.469,27.877,29.227,30.915
195.7,30,26.206,30.115,23.819,24.396,31.382,27.929,29.217,30.915
195.8,30,26.37,29.885,23.797,24.384,31.292,27.981,29.206,30.915
195.9,30,26.54,29.655,23.778,24.375,31.202,28.035,29.197,30.915
196,30,26.714,29.426,23.761,24.367,31.109,28.09,29.187,30.915
196.1,30,26.894,29.198,23.747,24.362,31.015,28.146,29.178,30.916
196.2,30,27.079,28.972,23.734,24.358,30.92,28.202,29.169,30.916
196.3,30,27.268,28.747,23.724,24.357,30.823,28.26,29.161,30.916
196.4,30,27.462,28.525,23.716,24.358,30.726,28.318,29.153,30.916
196.5,30,27.66,28.306,23.71,24.362,30.627,28.378,29.145,30.916
196.6,30,27.862,28.089,23.705,24.367,30.527,28.438,29.138,30.916
196.7,30,28.068,27.877,23.703,24.375,30.425,28.498,29.132,30.916
196.8,30,28.278,27.668,23.703,24.384,30.324,28.56,29.125,30.917
196.9,30,28.491,27.464,23.705,24.396,30.221,28.622,29.119,30.917
197,30,28.707,27.264,23.71,24.411,30.118,28.685,29.114,30.917
197.1,30,28.926,27.069,23.716,24.427,30.014,28.748,29.109,30.917
197.2,30,29.148,26.878,23.724,24.446,29.909,28.812,29.104,30.917
197.3,30,29.371,26.693,23.734,24.468,29.805,28.876,29.099,30.917
197.4,30,29.596,26.513,23.746,24.491,29.7,28.941,29.095,30.918
197.5,30,29.823,26.339,23.761,24.517,29.594,29.006,29.092,30.918
197.6,30,30.05,26.17,23.777,24.546,29.489,29.071,29.089,30.918
197.7,30,30.278,26.007,23.796,24.577,29.384,29.137,29.086,30.918
197.8,30,30.506,25.849,23.817,24.611,29.279,29.203,29.084,30.918
197.9,30,30.735,25.697,23.84,24.647,29.175,29.27,29.082,30.918
198,30,30.962,25.551,23.866,24.686,29.07,29.336,29.081,30.919
198.1,30,31.189,25.411,23.894,24.727,28.967,29.403,29.08,30.919
198.2,30,31.415,25.276,23.924,24.771,28.863,29.469,29.079,30.919
198.3,30,31.639,25.147,23.957,24.818,28.761,29.536,29.079,30.919
198.4,30,31.86,25.023,23.992,24.868,28.659,29.602,29.079,30.919
198.5,30,32.08,24.905,24.03,24.921,28.558,29.669,29.08,30.919
198.6,30,32.297,24.793,24.071,24.976,28.458,29.735,29.081,30.92
198.7,30,32.51,24.685,24.114,25.035,28.359,29.802,29.082,30.92
198.8,30,32.721,24.583,24.161,25.096,28.261,29.868,29.084,30.92
198.9,30,32.927,24.487,24.21,25.16,28.164,29.934,29.087,30.92
199,30,33.13,24.395,24.262,25.228,28.068,29.999,29.089,30.92
199.1,30,33.328,24.308,24.317,25.298,27.973,30.064,29.092,30.921
199.2,30,33.522,24.226,24.376,25.371,27.88,30.129,29.096,30.921
199.3,30,33.711,24.148,24.437,25.448,27.788,30.194,29.1,30.921
199.4,30,33.895,24.075,24.502,25.527,27.698,30.258,29.104,30.921
199.5,30,34.074,24.006,24.571,25.61,27.609,30.321,29.109,30.921
199.6,30,34.248,23.942,24.642,25.695,27.521,30.384,29.115,30.921
199.7,30,34.416,23.882,24.718,25.784,27.435,30.447,29.12,30.922
199.8,30,34.578,23.825,24.797,25.875,27.351,30.509,29.126,30.922
199.9,30,34.735,23.773,24.879,25.97,27.268,30.57,29.133,30.922
200,30,34.886,23.724,24.965,26.068,27.187,30.631,29.14,30.922
200.1,30,35.032,23.678,25.055,26.168,27.108,30.691,29.147,30.922
200.2,30,35.171,23.636,25.149,26.272,27.03,30.75,29.155,30.923
200.3,30,35.304,23.598,25.247,26.378,26.954,30.809,29.163,30.923
200.4,30,35.432,23.562,25.348,26.487,26.88,30.867,29.171,30.923
200.5,30,35.553,23.53,25.454,26.599,26.808,30.924,29.18,30.923
200.6,30,35.669,23.5,25.563,26.713,26.737,30.98,29.19,30.923
200.7,30,35.779,23.473,25.676,26.83,26.668,31.036,29.199,30.923
200.8,30,35.884,23.449,25.793,26.949,26.601,31.091,29.209,30.924
200.9,30,35.982,23.427,25.913,27.071,26.536,31.144,29.22,30.924
201,30,36.076,23.408,26.037,27.194,26.472,31.197,29.231,30.924
201.1,30,36.163,23.392,26.166,27.32,26.411,31.249,29.242,30.924
201.2,30,36.246,23.377,26.297,27.448,26.351,31.301,29.253,30.924
201.3,30,36.323,23.365,26.432,27.578,26.293,31.351,29.265,30.925
201.4,30,36.396,23.354,26.571,27.709,26.237,31.4,29.278,30.925
201.5,30,36.463,23.346,26.713,27.842,26.183,31.448,29.29,30.925
201.6,30,36.526,23.34,26.859,27.977,26.131,31.496,29.303,30.925
201.7,30,36.585,23.336,27.007,28.113,26.08,31.542,29.317,30.925
201.8,30,36.639,23.333,27.158,28.249,26.032,31.587,29.33,30.925
201.9,30,36.688,23.333,27.313,28.387,25.985,31.632,29.344,30.926
202,30,36.734,23.334,27.469,28.526,25.94,31.675,29.359,30.926
202.1,30,36.776,23.337,27.629,28.665,25.897,31.718,29.373,30.926
202.2,30,36.814,23.341,27.79,28.805,25.855,31.759,29.388,30.926
202.3,30,36.849,23.348,27.954,28.945,25.816,31.799,29.404,30.926
202.4,30,36.881,23.356,28.12,29.086,25.778,31.839,29.419,30.927
202.5,30,36.909,23.365,28.287,29.226,25.742,31.877,29.435,30.927
202.6,30,36.934,23.376,28.456,29.366,25.708,31.914,29.451,30.927
202.7,30,36.956,23.389,28.626,29.506,25.676,31.95,29.468,30.927
202.8,30,36.976,23.404,28.797,29.645,25.645,31.985,29.484,30.927
202.9,30,36.993,23.42,28.969,29.784,25.617,32.019,29.501,30.927
203,30,37.007,23.438,29.142,29.922,25.59,32.053,29.519,30.928
203.1,30,37.02,23.458,29.315,30.059,25.565,32.085,29.536,30.928
203.2,30,37.03,23.48,29.488,30.195,25.542,32.115,29.554,30.928
203.3,30,37.038,23.503,29.66,30.329,25.52,32.145,29.572,30.928
203.4,30,37.044,23.529,29.833,30.463,25.501,32.174,29.59,30.928
203.5,30,37.048,23.556,30.005,30.595,25.483,32.202,29.609,30.928
203.6,30,37.05,23.586,30.176,30.725,25.467,32.229,29.628,30.928
203.7,30,37.051,23.617,30.346,30.853,25.453,32.254,29.646,30.929
203.8,30,37.05,23.651,30.514,30.98,25.44,32.279,29.666,30.929
203.9,30,37.047,23.688,30.682,31.105,25.43,32.302,29.685,30.929
204,30,37.043,23.726,30.847,31.228,25.421,32.325,29.704,30.929
204.1,30,37.038,23.767,31.011,31.348,25.414,32.346,29.724,30.929
204.2,30,37.031,23.811,31.173,31.467,25.409,32.366,29.744,30.929
204.3,30,37.023,23.857,31.332,31.583,25.406,32.386,29.764,30.929
204.4,30,37.013,23.907,31.489,31.697,25.405,32.404,29.784,30.93
204.5,30,37.002,23.959,31.643,31.809,25.406,32.421,29.804,30.93
204.6,30,36.99,24.014,31.795,31.918,25.408,32.437,29.824,30.93
204.7,30,36.977,24.072,31.944,32.024,25.413,32.452,29.845,30.93
204.8,30,36.962,24.134,32.089,32.128,25.419,32.466,29.865,30.93
204.9,30,36.946,24.199,32.232,32.23,25.428,32.479,29.886,30.93
205,30,36.928,24.268,32.372,32.329,25.438,32.491,29.907,30.93
205.1,30,36.91,24.34,32.508,32.425,25.45,32.502,29.928,30.93
205.2,30,36.889,24.416,32.64,32.518,25.465,32.512,29.949,30.931
205.3,30,36.868,24.496,32.77,32.609,25.481,32.52,29.97,30.931
205.4,30,36.844,24.58,32.895,32.698,25.499,32.528,29.991,30.931
205.5,30,36.819,24.668,33.018,32.783,25.52,32.535,30.012,30.931
205.6,30,36.793,24.761,33.136,32.866,25.542,32.54,30.033,30.931
205.7,30,36.764,24.857,33.251,32.947,25.567,32.544,30.054,30.931
205.8,30,36.734,24.958,33.362,33.024,25.594,32.548,30.075,30.931
205.9,30,36.702,25.063,33.47,33.1,25.622,32.55,30.096,30.931
206,30,36.667,25.173,33.574,33.172,25.653,32.551,30.117,30.931
206.1,30,36.63,25.288,33.674,33.242,25.686,32.551,30.139,30.932
206.2,30,36.591,25.407,33.771,33.31,25.722,32.55,30.16,30.932
206.3,30,36.549,25.53,33.864,33.375,25.759,32.548,30.181,30.932
206.4,30,36.504,25.659,33.953,33.437,25.799,32.545,30.202,30.932
206.5,30,36.457,25.792,34.039,33.498,25.84,32.541,30.223,30.932
206.6,30,36.406,25.929,34.121,33.555,25.884,32.536,30.243,30.932
206.7,30,36.352,26.071,34.2,33.611,25.931,32.529,30.264,30.932
206.8,30,36.294,26.218,34.276,33.664,25.979,32.522,30.285,30.932
206.9,30,36.232,26.369,34.348,33.715,26.03,32.513,30.306,30.932
207,30,36.166,26.524,34.417,33.764,26.083,32.503,30.326,30.932
207.1,30,36.096,26.684,34.483,33.81,26.138,32.492,30.346,30.932
207.2,30,36.021,26.848,34.545,33.854,26.195,32.48,30.367,30.932
207.3,30,35.942,27.016,34.605,33.897,26.255,32.467,30.387,30.932
207.4,30,35.857,27.188,34.661,33.937,26.316,32.453,30.407,30.932
207.5,30,35.766,27.363,34.715,33.975,26.38,32.437,30.427,30.933
207.6,30,35.67,27.542,34.766,34.012,26.446,32.421,30.446,30.933
207.7,30,35.567,27.724,34.814,34.046,26.515,32.403,30.466,30.933
207.8,30,35.459,27.909,34.859,34.079,26.585,32.384,30.485,30.933
207.9,30,35.343,28.097,34.902,34.11,26.657,32.364,30.504,30.933
208,30,35.22,28.288,34.942,34.139,26.732,32.342,30.523,30.933
208.1,30,35.091,28.481,34.98,34.166,26.808,32.32,30.542,30.933
208.2,30,34.953,28.677,35.016,34.192,26.887,32.296,30.561,30.933
208.3,30,34.808,28.874,35.049,34.216,26.967,32.271,30.579,30.933
208.4,30,34.655,29.072,35.08,34.238,27.049,32.245,30.597,30.933
208.5,30,34.494,29.272,35.109,34.259,27.133,32.218,30.615,30.933
208.6,30,34.325,29.473,35.135,34.278,27.219,32.19,30.632,30.933
208.7,30,34.147,29.674,35.16,34.296,27.306,32.16,30.65,30.933
208.8,30,33.961,29.876,35.183,34.312,27.395,32.129,30.667,30.933
208.9,30,33.767,30.078,35.204,34.327,27.486,32.097,30.684,30.933
209,30,33.565,30.279,35.223,34.34,27.578,32.064,30.7,30.933
209.1,30,33.355,30.48,35.241,34.352,27.672,32.029,30.717,30.933
209.2,30,33.137,30.68,35.256,34.363,27.767,31.994,30.733,30.933
209.3,30,32.912,30.879,35.27,34.372,27.863,31.957,30.748,30.933
209.4,30,32.679,31.076,35.283,34.38,27.96,31.919,30.764,30.933
209.5,30,32.44,31.272,35.294,34.387,28.058,31.88,30.779,30.933
209.6,30,32.195,31.466,35.303,34.392,28.158,31.839,30.794,30.933
209.7,30,31.945,31.657,35.311,34.396,28.258,31.798,30.808,30.933
209.8,30,31.689,31.845,35.317,34.399,28.359,31.755,30.822,30.933
209.9,30,31.429,32.031,35.322,34.4,28.461,31.711,30.836,30.933
210,30,31.165,32.214,35.326,34.4,28.563,31.667,30.849,30.933
210.1,30,30.898,32.393,35.328,34.399,28.666,31.621,30.863,30.933
210.2,30,30.63,32.569,35.329,34.397,28.77,31.573,30.875,30.933
210.3,30,30.359,32.742,35.329,34.393,28.873,31.525,30.888,30.933
210.4,30,30.088,32.91,35.327,34.388,28.977,31.476,30.9,30.933
210.5,30,29.817,33.075,35.324,34.382,29.081,31.426,30.912,30.933
210.6,30,29.546,33.235,35.319,34.374,29.185,31.374,30.923,30.933
210.7,30,29.277,33.391,35.314,34.365,29.289,31.322,30.934,30.933
210.8,30,29.01,33.543,35.307,34.355,29.393,31.269,30.945,30.933
210.9,30,28.745,33.69,35.298,34.344,29.497,31.215,30.955,30.933
211,30,28.484,33.832,35.289,34.331,29.6,31.16,30.965,30.933
211.1,30,28.227,33.97,35.278,34.316,29.703,31.104,30.974,30.933
211.2,30,27.974,34.103,35.265,34.3,29.805,31.047,30.983,30.933
211.3,30,27.726,34.232,35.251,34.283,29.907,30.989,30.992,30.933
211.4,30,27.484,34.355,35.236,34.264,30.008,30.931,31,30.933
211.5,30,27.247,34.474,35.219,34.244,30.108,30.871,31.008,30.932
211.6,30,27.017,34.589,35.201,34.222,30.207,30.812,31.016,30.932
211.7,30,26.793,34.698,35.181,34.198,30.306,30.751,31.023,30.932
211.8,30,26.575,34.803,35.159,34.173,30.403,30.69,31.03,30.932
211.9,30,26.365,34.903,35.136,34.146,30.5,30.628,31.036,30.932
212,30,26.162,34.999,35.111,34.117,30.595,30.566,31.042,30.932
212.1,30,25.966,35.09,35.084,34.087,30.689,30.503,31.047,30.932
212.2,30,25.778,35.177,35.055,34.054,30.782,30.439,31.052,30.932
212.3,30,25.597,35.259,35.025,34.02,30.873,30.376,31.057,30.932
212.4,30,25.423,35.338,34.992,33.983,30.963,30.312,31.061,30.932
212.5,30,25.257,35.412,34.957,33.945,31.052,30.247,31.065,30.932
212.6,30,25.099,35.482,34.92,33.904,31.14,30.182,31.068,30.932
212.7,30,24.947,35.548,34.881,33.861,31.225,30.117,31.071,30.932
212.8,30,24.804,35.61,34.839,33.816,31.31,30.052,31.074,30.932
212.9,30,24.667,35.668,34.795,33.769,31.392,29.987,31.076,30.932
213,30,24.538,35.723,34.748,33.719,31.474,29.921,31.077,30.931
213.1,30,24.415,35.775,34.698,33.666,31.553,29.856,31.079,30.931
213.2,30,24.3,35.823,34.646,33.611,31.631,29.79,31.079,30.931
213.3,30,24.191,35.868,34.59,33.553,31.707,29.725,31.08,30.931
213.4,30,24.088,35.909,34.532,33.493,31.782,29.659,31.08,30.931
213.5,30,23.992,35.948,34.47,33.43,31.855,29.594,31.079,30.931
213.6,30,23.902,35.984,34.404,33.363,31.926,29.528,31.078,30.931
213.7,30,23.818,36.017,34.335,33.294,31.996,29.463,31.077,30.931
213.8,30,23.74,36.047,34.263,33.222,32.063,29.399,31.075,30.931
213.9,30,23.667,36.075,34.186,33.147,32.129,29.334,31.073,30.931
214,30,23.599,36.1,34.106,33.069,32.194,29.27,31.071,30.931
214.1,30,23.537,36.123,34.022,32.988,32.256,29.206,31.068,30.93
214.2,30,23.479,36.144,33.933,32.903,32.317,29.142,31.064,30.93
214.3,30,23.426,36.162,33.841,32.816,32.376,29.079,31.06,30.93
214.4,30,23.378,36.179,33.743,32.725,32.434,29.017,31.056,30.93
214.5,30,23.333,36.193,33.642,32.631,32.49,28.954,31.051,30.93
214.6,30,23.293,36.206,33.536,32.533,32.544,28.893,31.046,30.93
214.7,30,23.257,36.217,33.425,32.433,32.596,28.832,31.041,30.93
214.8,30,23.224,36.226,33.309,32.329,32.647,28.771,31.035,30.93
214.9,30,23.195,36.233,33.189,32.222,32.696,28.712,31.029,30.93
215,30,23.169,36.239,33.064,32.112,32.743,28.652,31.022,30.93
215.1,30,23.147,36.243,32.935,31.998,32.789,28.594,31.015,30.929
215.2,30,23.127,36.245,32.801,31.882,32.833,28.536,31.007,30.929
215.3,30,23.11,36.246,32.662,31.763,32.875,28.479,30.999,30.929
215.4,30,23.096,36.246,32.518,31.641,32.916,28.423,30.991,30.929
215.5,30,23.084,36.244,32.37,31.516,32.956,28.367,30.983,30.929
215.6,30,23.074,36.241,32.218,31.389,32.994,28.313,30.974,30.929
215.7,30,23.067,36.236,32.062,31.259,33.03,28.259,30.964,30.929
215.8,30,23.062,36.23,31.901,31.127,33.065,28.206,30.954,30.929
215.9,30,23.058,36.223,31.737,30.993,33.098,28.153,30.944,30.929
216,30,23.057,36.214,31.569,30.856,33.13,28.102,30.934,30.928
216.1,30,23.057,36.204,31.398,30.718,33.16,28.052,30.923,30.928
216.2,30,23.059,36.193,31.224,30.578,33.189,28.002,30.912,30.928
216.3,30,23.063,36.18,31.047,30.437,33.217,27.954,30.9,30.928
216.4,30,23.068,36.166,30.868,30.294,33.243,27.906,30.888,30.928
216.5,30,23.075,36.15,30.686,30.151,33.267,27.86,30.876,30.928
216.6,30,23.083,36.133,30.502,30.006,33.291,27.814,30.863,30.928
216.7,30,23.092,36.115,30.317,29.861,33.313,27.769,30.85,30.928
216.8,30,23.102,36.094,30.131,29.715,33.334,27.726,30.837,30.928
216.9,30,23.114,36.073,29.944,29.569,33.353,27.683,30.824,30.927
217,30,23.127,36.049,29.757,29.423,33.371,27.641,30.81,30.927
217.1,30,23.141,36.024,29.569,29.277,33.388,27.601,30.796,30.927
217.2,30,23.156,35.996,29.381,29.132,33.403,27.561,30.781,30.927
217.3,30,23.173,35.967,29.194,28.987,33.417,27.523,30.767,30.927
217.4,30,23.191,35.936,29.008,28.842,33.43,27.485,30.752,30.927
217.5,30,23.21,35.903,28.823,28.699,33.442,27.449,30.736,30.927
217.6,30,23.23,35.867,28.639,28.556,33.452,27.414,30.721,30.927
217.7,30,23.252,35.829,28.457,28.415,33.461,27.38,30.705,30.927
217.8,30,23.275,35.789,28.277,28.275,33.469,27.347,30.689,30.926
217.9,30,23.299,35.746,28.1,28.137,33.476,27.315,30.673,30.926
218,30,23.325,35.7,27.924,28.001,33.481,27.284,30.656,30.926
218.1,30,23.352,35.651,27.752,27.866,33.486,27.254,30.64,30.926
218.2,30,23.382,35.599,27.582,27.733,33.489,27.226,30.623,30.926
218.3,30,23.412,35.544,27.416,27.602,33.49,27.198,30.606,30.926
218.4,30,23.445,35.485,27.253,27.474,33.491,27.172,30.588,30.926
218.5,30,23.479,35.423,27.093,27.347,33.49,27.147,30.571,30.926
218.6,30,23.516,35.357,26.937,27.223,33.488,27.123,30.553,30.925
218.7,30,23.555,35.286,26.785,27.102,33.485,27.1,30.535,30.925
218.8,30,23.596,35.212,26.636,26.983,33.48,27.078,30.517,30.925
218.9,30,23.639,35.133,26.491,26.866,33.475,27.058,30.499,30.925
219,30,23.685,35.049,26.351,26.752,33.468,27.038,30.48,30.925
219.1,30,23.734,34.961,26.214,26.641,33.459,27.02,30.462,30.925
219.2,30,23.785,34.867,26.081,26.533,33.45,27.003,30.443,30.925
219.3,30,23.84,34.768,25.953,26.427,33.439,26.987,30.424,30.925
219.4,30,23.897,34.664,25.828,26.324,33.427,26.973,30.406,30.925
219.5,30,23.958,34.554,25.708,26.224,33.413,26.959,30.387,30.925
219.6,30,24.023,34.438,25.592,26.127,33.398,26.947,30.367,30.924
219.7,30,24.091,34.317,25.48,26.032,33.382,26.936,30.348,30.924
219.8,30,24.163,34.189,25.372,25.941,33.364,26.926,30.329,30.924
219.9,30,24.239,34.055,25.268,25.852,33.345,26.918,30.31,30.924
220,30,24.318,33.914,25.168,25.766,33.324,26.911,30.29,30.924
220.1,30,24.403,33.767,25.073,25.683,33.302,26.905,30.271,30.924
