t(s),P=100mmHg,P=110mmHg,P=120mmHg,130mmHg,140mmHg,150mmHg,160mmHg,170mmHg,180mmHg
215.8,14.71,13.16,14.177,13.282,12.818,12.674,11.894,11.912,11.673
215.9,14.71,13.16,14.176,13.265,12.804,12.678,11.888,11.911,11.673
216,14.71,13.16,14.175,13.247,12.79,12.681,11.883,11.91,11.673
216.1,14.71,13.16,14.174,13.229,12.775,12.684,11.878,11.909,11.673
216.2,14.71,13.16,14.173,13.211,12.761,12.686,11.872,11.908,11.673
216.3,14.71,13.161,14.172,13.192,12.746,12.689,11.867,11.906,11.673
216.4,14.71,13.161,14.171,13.173,12.731,12.691,11.862,11.905,11.673
216.5,14.71,13.162,14.169,13.154,12.716,12.694,11.857,11.904,11.673
216.6,14.71,13.163,14.167,13.134,12.701,12.696,11.852,11.903,11.673
216.7,14.71,13.165,14.166,13.114,12.685,12.698,11.848,11.902,11.673
216.8,14.71,13.166,14.164,13.094,12.67,12.7,11.843,11.9,11.673
216.9,14.71,13.168,14.161,13.073,12.654,12.702,11.838,11.899,11.673
217,14.71,13.17,14.159,13.053,12.639,12.704,11.834,11.898,11.673
217.1,14.71,13.172,14.157,13.032,12.623,12.705,11.83,11.896,11.673
217.2,14.71,13.174,14.154,13.012,12.607,12.707,11.825,11.895,11.673
217.3,14.71,13.176,14.151,12.991,12.591,12.708,11.821,11.894,11.673
217.4,14.71,13.179,14.148,12.97,12.576,12.709,11.817,11.892,11.673
217.5,14.71,13.182,14.145,12.949,12.56,12.71,11.813,11.891,11.673
217.6,14.71,13.184,14.141,12.929,12.544,12.711,11.809,11.889,11.673
217.7,14.71,13.188,14.137,12.908,12.529,12.712,11.806,11.888,11.673
217.8,14.71,13.191,14.133,12.888,12.513,12.713,11.802,11.886,11.673
217.9,14.71,13.194,14.129,12.867,12.498,12.714,11.799,11.884,11.673
218,14.71,13.198,14.125,12.847,12.483,12.714,11.795,11.883,11.673
218.1,14.71,13.202,14.12,12.827,12.468,12.715,11.792,11.881,11.673
218.2,14.71,13.206,14.115,12.808,12.453,12.715,11.789,11.88,11.673
218.3,14.71,13.21,14.109,12.788,12.438,12.715,11.786,11.878,11.673
218.4,14.71,13.215,14.103,12.769,12.424,12.715,11.783,11.876,11.673
218.5,14.71,13.22,14.097,12.751,12.409,12.715,11.781,11.875,11.673
218.6,14.71,13.225,14.091,12.732,12.395,12.715,11.778,11.873,11.673
218.7,14.71,13.23,14.084,12.714,12.382,12.714,11.776,11.871,11.673
218.8,14.71,13.236,14.076,12.696,12.368,12.714,11.773,11.869,11.673
218.9,14.71,13.242,14.068,12.679,12.355,12.714,11.771,11.868,11.673
219,14.71,13.248,14.06,12.662,12.341,12.713,11.769,11.866,11.673
219.1,14.71,13.255,14.051,12.646,12.329,12.712,11.767,11.864,11.673
219.2,14.71,13.262,14.042,12.63,12.316,12.711,11.765,11.862,11.673
219.3,14.71,13.27,14.032,12.614,12.304,12.71,11.763,11.86,11.673
219.4,14.71,13.278,14.021,12.599,12.292,12.709,11.762,11.858,11.673
