t(s),P=100mmHg,P=110mmHg,P=120mmHg,P=130mmHg,P=140mmHg,P =150mmHg,P = 160mmHg,P =170mmHg,P=180mmHg
268.6,32.326,34.024,31.797,41.066,38.199,26.41,35.821,31.404,34.807
268.7,32.326,33.817,32.049,41.203,38.35,26.426,35.874,31.416,34.807
268.8,32.326,33.611,32.304,41.331,38.496,26.444,35.924,31.429,34.807
268.9,32.326,33.407,32.562,41.452,38.637,26.464,35.972,31.443,34.807
269,32.326,33.205,32.824,41.565,38.773,26.486,36.017,31.457,34.807
269.1,32.326,33.005,33.088,41.67,38.904,26.511,36.06,31.471,34.807
269.2,32.326,32.806,33.356,41.766,39.03,26.538,36.101,31.486,34.807
269.3,32.326,32.609,33.626,41.853,39.15,26.567,36.139,31.501,34.807
269.4,32.326,32.414,33.898,41.933,39.264,26.598,36.174,31.517,34.807
269.5,32.326,32.221,34.173,42.003,39.373,26.632,36.207,31.533,34.807
269.6,32.326,32.03,34.45,42.065,39.475,26.667,36.237,31.55,34.807
269.7,32.326,31.841,34.728,42.118,39.572,26.705,36.265,31.567,34.807
269.8,32.326,31.653,35.009,42.162,39.662,26.746,36.29,31.585,34.807
269.9,32.326,31.468,35.29,42.198,39.746,26.788,36.313,31.603,34.807
270,32.326,31.284,35.573,42.224,39.824,26.833,36.333,31.621,34.807
270.1,32.326,31.103,35.857,42.243,39.895,26.88,36.351,31.64,34.807
270.2,32.326,30.923,36.141,42.253,39.96,26.93,36.365,31.659,34.807
270.3,32.326,30.746,36.426,42.254,40.019,26.982,36.378,31.679,34.807
270.4,32.326,30.57,36.711,42.247,40.071,27.036,36.387,31.699,34.807
270.5,32.326,30.397,36.995,42.232,40.116,27.093,36.394,31.72,34.807
270.6,32.326,30.225,37.279,42.208,40.155,27.152,36.399,31.741,34.807
270.7,32.326,30.056,37.563,42.177,40.187,27.213,36.401,31.762,34.807
270.8,32.326,29.889,37.845,42.138,40.213,27.277,36.4,31.784,34.807
270.9,32.326,29.724,38.125,42.092,40.232,27.343,36.397,31.806,34.808
271,32.326,29.561,38.404,42.037,40.245,27.411,36.391,31.828,34.808
271.1,32.326,29.4,38.681,41.976,40.251,27.482,36.383,31.851,34.808
271.2,32.326,29.242,38.955,41.908,40.251,27.555,36.373,31.874,34.808
271.3,32.326,29.086,39.226,41.833,40.245,27.631,36.36,31.897,34.808
271.4,32.326,28.932,39.493,41.751,40.233,27.708,36.344,31.921,34.808
271.5,32.326,28.78,39.758,41.663,40.214,27.789,36.326,31.945,34.808
271.6,32.326,28.631,40.018,41.568,40.189,27.871,36.306,31.969,34.808
271.7,32.326,28.484,40.273,41.468,40.159,27.957,36.283,31.994,34.808
271.8,32.326,28.34,40.524,41.362,40.123,28.044,36.258,32.019,34.808
271.9,32.326,28.198,40.769,41.25,40.081,28.134,36.231,32.044,34.808
272,32.326,28.058,41.008,41.133,40.033,28.226,36.202,32.069,34.808
272.1,32.326,27.921,41.242,41.011,39.98,28.321,36.17,32.095,34.808
272.2,32.326,27.786,41.468,40.884,39.922,28.417,36.136,32.12,34.808
272.3,32.326,27.654,41.688,40.753,39.858,28.517,36.101,32.146,34.808
272.4,32.326,27.525,41.901,40.617,39.79,28.618,36.063,32.173,34.808
272.5,32.326,27.398,42.105,40.477,39.716,28.722,36.023,32.199,34.808
272.6,32.326,27.274,42.302,40.332,39.638,28.828,35.98,32.226,34.808
272.7,32.326,27.152,42.49,40.185,39.555,28.936,35.936,32.253,34.808
272.8,32.326,27.034,42.67,40.033,39.468,29.047,35.891,32.28,34.808
272.9,32.326,26.918,42.84,39.879,39.376,29.159,35.843,32.307,34.808
273,32.326,26.804,43.001,39.721,39.28,29.274,35.793,32.334,34.808
273.1,32.326,26.694,43.152,39.56,39.181,29.391,35.742,32.361,34.808
273.2,32.326,26.586,43.294,39.397,39.077,29.51,35.688,32.389,34.808
273.3,32.326,26.482,43.425,39.231,38.97,29.631,35.634,32.416,34.808
273.4,32.326,26.38,43.546,39.062,38.859,29.754,35.577,32.444,34.808
273.5,32.326,26.281,43.656,38.892,38.745,29.879,35.519,32.472,34.808
273.6,32.326,26.185,43.756,38.719,38.627,30.006,35.459,32.5,34.809
273.7,32.326,26.092,43.845,38.544,38.507,30.135,35.398,32.527,34.809
273.8,32.326,26.003,43.923,38.368,38.383,30.266,35.335,32.555,34.809
273.9,32.326,25.916,43.99,38.191,38.257,30.398,35.271,32.583,34.809
274,32.326,25.832,44.046,38.012,38.128,30.533,35.205,32.611,34.809
274.1,32.326,25.752,44.092,37.831,37.996,30.669,35.138,32.639,34.809
274.2,32.326,25.674,44.126,37.65,37.862,30.806,35.07,32.667,34.809
274.3,32.326,25.6,44.15,37.467,37.726,30.945,35.001,32.695,34.809
274.4,32.326,25.528,44.163,37.284,37.588,31.086,34.93,32.723,34.809
274.5,32.326,25.46,44.165,37.1,37.448,31.228,34.859,32.751,34.809
274.6,32.326,25.395,44.158,36.916,37.305,31.371,34.786,32.778,34.809
274.7,32.326,25.334,44.139,36.731,37.162,31.515,34.712,32.806,34.809
274.8,32.326,25.275,44.111,36.546,37.016,31.661,34.637,32.834,34.809
274.9,32.326,25.22,44.073,36.36,36.869,31.808,34.561,32.861,34.809
275,32.326,25.167,44.025,36.174,36.721,31.956,34.484,32.889,34.809
275.1,32.326,25.118,43.968,35.989,36.571,32.104,34.406,32.916,34.809
275.2,32.326,25.073,43.902,35.803,36.42,32.254,34.328,32.943,34.809
275.3,32.326,25.03,43.827,35.617,36.268,32.404,34.248,32.97,34.809
275.4,32.326,24.991,43.744,35.432,36.115,32.555,34.168,32.997,34.809
275.5,32.326,24.955,43.652,35.247,35.962,32.706,34.087,33.023,34.809
275.6,32.326,24.922,43.552,35.062,35.807,32.858,34.006,33.05,34.81
275.7,32.326,24.892,43.444,34.878,35.652,33.01,33.924,33.076,34.81
275.8,32.326,24.865,43.329,34.694,35.497,33.163,33.841,33.102,34.81
275.9,32.326,24.842,43.207,34.511,35.34,33.315,33.758,33.128,34.81
276,32.326,24.822,43.079,34.329,35.184,33.468,33.674,33.153,34.81
276.1,32.326,24.805,42.943,34.147,35.027,33.62,33.59,33.178,34.81
276.2,32.326,24.792,42.802,33.966,34.87,33.772,33.505,33.203,34.81
276.3,32.326,24.781,42.655,33.786,34.713,33.924,33.42,33.228,34.81
276.4,32.326,24.774,42.502,33.607,34.555,34.075,33.335,33.252,34.81
276.5,32.326,24.77,42.344,33.429,34.398,34.225,33.249,33.276,34.81
276.6,32.326,24.77,42.182,33.252,34.241,34.375,33.163,33.3,34.81
276.7,32.326,24.772,42.014,33.075,34.084,34.523,33.077,33.324,34.81
276.8,32.326,24.778,41.842,32.9,33.927,34.671,32.99,33.347,34.81
276.9,32.326,24.787,41.666,32.726,33.77,34.818,32.904,33.37,34.81
277,32.326,24.8,41.487,32.553,33.614,34.963,32.817,33.392,34.81
277.1,32.326,24.816,41.303,32.382,33.458,35.106,32.73,33.414,34.81
277.2,32.326,24.835,41.117,32.212,33.303,35.248,32.644,33.436,34.81
277.3,32.326,24.858,40.927,32.043,33.148,35.389,32.557,33.457,34.81
277.4,32.326,24.884,40.735,31.875,32.993,35.527,32.47,33.478,34.81
277.5,32.326,24.914,40.54,31.709,32.839,35.664,32.383,33.498,34.811
277.6,32.326,24.947,40.343,31.544,32.686,35.798,32.297,33.519,34.811
277.7,32.326,24.984,40.144,31.38,32.534,35.93,32.21,33.538,34.811
277.8,32.326,25.024,39.943,31.218,32.382,36.06,32.124,33.557,34.811
277.9,32.326,25.069,39.74,31.058,32.231,36.187,32.037,33.576,34.811
278,32.326,25.117,39.535,30.899,32.081,36.311,31.951,33.594,34.811
278.1,32.326,25.169,39.33,30.741,31.932,36.433,31.866,33.612,34.811
278.2,32.326,25.225,39.123,30.585,31.784,36.551,31.78,33.629,34.811
278.3,32.326,25.285,38.915,30.431,31.637,36.667,31.695,33.646,34.811
278.4,32.326,25.349,38.706,30.279,31.491,36.779,31.61,33.663,34.811
278.5,32.326,25.418,38.497,30.128,31.346,36.888,31.526,33.679,34.811
278.6,32.326,25.491,38.287,29.979,31.202,36.993,31.441,33.694,34.811
278.7,32.326,25.568,38.077,29.832,31.059,37.095,31.358,33.709,34.811
278.8,32.326,25.65,37.866,29.686,30.917,37.194,31.275,33.723,34.811
278.9,32.326,25.737,37.656,29.542,30.777,37.289,31.192,33.737,34.811
279,32.326,25.828,37.445,29.4,30.637,37.379,31.11,33.75,34.811
279.1,32.326,25.925,37.235,29.26,30.499,37.466,31.028,33.763,34.811
279.2,32.326,26.027,37.025,29.122,30.363,37.549,30.947,33.775,34.811
279.3,32.326,26.134,36.815,28.986,30.228,37.628,30.866,33.787,34.811
279.4,32.326,26.246,36.605,28.852,30.094,37.703,30.786,33.798,34.811
279.5,32.326,26.363,36.397,28.719,29.961,37.773,30.707,33.808,34.811
279.6,32.326,26.486,36.188,28.589,29.83,37.84,30.628,33.818,34.811
279.7,32.326,26.615,35.981,28.461,29.701,37.902,30.55,33.828,34.812
279.8,32.326,26.749,35.774,28.335,29.573,37.959,30.473,33.837,34.812
279.9,32.326,26.889,35.568,28.211,29.446,38.012,30.397,33.845,34.812
280,32.326,27.035,35.363,28.089,29.321,38.061,30.321,33.853,34.812
280.1,32.326,27.187,35.159,27.969,29.198,38.105,30.246,33.86,34.812
280.2,32.326,27.345,34.956,27.852,29.076,38.145,30.172,33.866,34.812
280.3,32.326,27.509,34.754,27.736,28.956,38.18,30.099,33.872,34.812
280.4,32.326,27.679,34.553,27.623,28.838,38.211,30.027,33.878,34.812
280.5,32.326,27.855,34.353,27.512,28.721,38.237,29.955,33.882,34.812
280.6,32.326,28.037,34.155,27.404,28.607,38.259,29.884,33.887,34.812
280.7,32.326,28.225,33.957,27.298,28.494,38.276,29.815,33.89,34.812
280.8,32.326,28.42,33.762,27.194,28.382,38.289,29.746,33.893,34.812
280.9,32.326,28.62,33.567,27.092,28.273,38.298,29.678,33.896,34.812
281,32.326,28.827,33.374,26.993,28.166,38.302,29.612,33.897,34.812
281.1,32.326,29.039,33.183,26.897,28.06,38.301,29.546,33.899,34.812
281.2,32.326,29.257,32.992,26.803,27.956,38.296,29.481,33.899,34.812
281.3,32.326,29.481,32.804,26.711,27.855,38.287,29.418,33.899,34.812
281.4,32.326,29.711,32.617,26.622,27.755,38.274,29.355,33.899,34.812
281.5,32.326,29.946,32.431,26.535,27.657,38.256,29.294,33.898,34.812
281.6,32.326,30.187,32.248,26.451,27.561,38.235,29.233,33.896,34.812
281.7,32.326,30.433,32.065,26.369,27.468,38.209,29.174,33.894,34.812
281.8,32.326,30.684,31.885,26.29,27.376,38.179,29.116,33.891,34.812
281.9,32.326,30.941,31.706,26.214,27.287,38.145,29.059,33.888,34.812
282,32.326,31.202,31.529,26.14,27.199,38.108,29.004,33.884,34.812
282.1,32.326,31.469,31.353,26.069,27.114,38.066,28.949,33.879,34.812
282.2,32.326,31.739,31.18,26,27.031,38.021,28.896,33.874,34.812
282.3,32.326,32.015,31.008,25.934,26.95,37.973,28.844,33.868,34.812
282.4,32.326,32.294,30.838,25.871,26.871,37.92,28.794,33.862,34.812
282.5,32.326,32.578,30.67,25.81,26.794,37.864,28.744,33.855,34.812
282.6,32.326,32.865,30.503,25.752,26.72,37.805,28.696,33.848,34.812
282.7,32.326,33.157,30.339,25.697,26.648,37.743,28.649,33.84,34.812
282.8,32.326,33.451,30.177,25.644,26.578,37.677,28.604,33.832,34.812
282.9,32.326,33.749,30.016,25.594,26.51,37.608,28.56,33.823,34.812
283,32.326,34.05,29.857,25.546,26.445,37.536,28.517,33.813,34.812
283.1,32.326,34.354,29.701,25.501,26.382,37.461,28.475,33.803,34.813
283.2,32.326,34.661,29.546,25.459,26.321,37.383,28.435,33.793,34.813
283.3,32.326,34.97,29.394,25.42,26.263,37.303,28.397,33.782,34.813
283.4,32.326,35.281,29.243,25.383,26.206,37.219,28.359,33.77,34.813
283.5,32.326,35.594,29.095,25.349,26.153,37.134,28.323,33.758,34.813
283.6,32.326,35.909,28.949,25.317,26.101,37.045,28.289,33.746,34.813
283.7,32.326,36.225,28.805,25.288,26.052,36.954,28.256,33.732,34.813
283.8,32.326,36.543,28.663,25.262,26.005,36.861,28.225,33.719,34.813
283.9,32.326,36.861,28.523,25.238,25.96,36.766,28.195,33.705,34.813
284,32.326,37.18,28.386,25.217,25.918,36.669,28.166,33.691,34.813
284.1,32.326,37.5,28.251,25.199,25.878,36.569,28.139,33.676,34.813
284.2,32.326,37.819,28.118,25.184,25.84,36.468,28.113,33.66,34.813
284.3,32.326,38.138,27.988,25.171,25.805,36.365,28.089,33.645,34.813
284.4,32.326,38.456,27.86,25.16,25.772,36.26,28.067,33.628,34.813
284.5,32.326,38.773,27.734,25.153,25.742,36.153,28.046,33.612,34.813
284.6,32.326,39.089,27.611,25.148,25.713,36.044,28.026,33.595,34.813
284.7,32.326,39.403,27.49,25.145,25.687,35.935,28.009,33.577,34.813
284.8,32.326,39.715,27.372,25.145,25.664,35.823,27.992,33.56,34.813
284.9,32.326,40.024,27.256,25.148,25.643,35.71,27.977,33.541,34.813
285,32.326,40.33,27.143,25.154,25.624,35.596,27.964,33.523,34.813
285.1,32.326,40.632,27.032,25.162,25.607,35.481,27.953,33.504,34.813
285.2,32.326,40.931,26.924,25.174,25.593,35.365,27.943,33.484,34.813
285.3,32.326,41.225,26.819,25.187,25.582,35.248,27.934,33.465,34.813
285.4,32.326,41.514,26.716,25.204,25.572,35.129,27.927,33.445,34.813
285.5,32.326,41.797,26.616,25.223,25.565,35.01,27.922,33.424,34.813
285.6,32.326,42.074,26.519,25.246,25.56,34.89,27.919,33.404,34.813
285.7,32.326,42.345,26.425,25.271,25.558,34.769,27.917,33.383,34.813
285.8,32.326,42.609,26.333,25.298,25.558,34.647,27.916,33.362,34.813
285.9,32.326,42.866,26.244,25.329,25.561,34.525,27.917,33.34,34.813
286,32.326,43.114,26.158,25.363,25.566,34.402,27.92,33.318,34.813
286.1,32.326,43.354,26.075,25.399,25.573,34.279,27.925,33.296,34.813
286.2,32.326,43.585,25.994,25.439,25.583,34.155,27.931,33.274,34.813
286.3,32.326,43.806,25.917,25.482,25.595,34.031,27.939,33.251,34.813
286.4,32.326,44.018,25.842,25.527,25.61,33.907,27.948,33.228,34.813
286.5,32.326,44.219,25.77,25.576,25.627,33.782,27.96,33.205,34.813
286.6,32.326,44.409,25.701,25.628,25.646,33.657,27.972,33.182,34.813
286.7,32.326,44.588,25.635,25.684,25.669,33.532,27.987,33.158,34.813
286.8,32.326,44.755,25.572,25.742,25.693,33.407,28.003,33.134,34.813
286.9,32.326,44.911,25.512,25.804,25.72,33.282,28.021,33.11,34.813
287,32.326,45.054,25.455,25.869,25.75,33.157,28.04,33.086,34.813
287.1,32.326,45.185,25.4,25.938,25.783,33.032,28.061,33.062,34.813
287.2,32.326,45.303,25.349,26.01,25.818,32.907,28.084,33.038,34.813
287.3,32.326,45.409,25.301,26.086,25.855,32.782,28.109,33.013,34.813
287.4,32.326,45.502,25.255,26.166,25.895,32.657,28.135,32.988,34.813
287.5,32.326,45.582,25.213,26.249,25.938,32.533,28.163,32.964,34.813
287.6,32.326,45.648,25.174,26.336,25.984,32.409,28.192,32.939,34.813
287.7,32.326,45.702,25.137,26.426,26.033,32.286,28.223,32.914,34.813
287.8,32.326,45.743,25.103,26.52,26.084,32.162,28.256,32.888,34.812
287.9,32.326,45.771,25.073,26.619,26.138,32.04,28.291,32.863,34.812
288,32.326,45.786,25.045,26.721,26.195,31.917,28.327,32.838,34.812
288.1,32.326,45.788,25.02,26.827,26.255,31.796,28.365,32.812,34.812
288.2,32.326,45.778,24.999,26.937,26.317,31.674,28.404,32.787,34.812
288.3,32.326,45.756,24.98,27.051,26.383,31.554,28.445,32.762,34.812
288.4,32.326,45.722,24.964,27.169,26.451,31.434,28.488,32.736,34.812
288.5,32.326,45.677,24.951,27.292,26.523,31.315,28.532,32.711,34.812
288.6,32.326,45.62,24.941,27.418,26.598,31.196,28.578,32.685,34.812
288.7,32.326,45.552,24.934,27.549,26.675,31.078,28.626,32.659,34.812
288.8,32.326,45.473,24.93,27.684,26.756,30.961,28.675,32.634,34.812
288.9,32.326,45.384,24.929,27.823,26.84,30.845,28.726,32.608,34.812
289,32.326,45.285,24.931,27.966,26.926,30.73,28.779,32.583,34.812
289.1,32.326,45.176,24.936,28.113,27.016,30.616,28.833,32.557,34.812
289.2,32.326,45.059,24.944,28.264,27.11,30.502,28.888,32.532,34.812
289.3,32.326,44.932,24.955,28.42,27.206,30.39,28.945,32.507,34.812
289.4,32.326,44.798,24.969,28.58,27.306,30.278,29.004,32.481,34.812
289.5,32.326,44.655,24.986,28.743,27.408,30.168,29.064,32.456,34.812
289.6,32.326,44.504,25.006,28.911,27.514,30.058,29.126,32.431,34.812
289.7,32.326,44.347,25.029,29.083,27.623,29.95,29.189,32.406,34.812
289.8,32.326,44.182,25.056,29.259,27.736,29.843,29.254,32.381,34.812
289.9,32.326,44.012,25.085,29.439,27.852,29.737,29.32,32.357,34.812
290,32.326,43.835,25.118,29.623,27.97,29.632,29.388,32.332,34.812
290.1,32.326,43.653,25.155,29.811,28.093,29.529,29.457,32.307,34.812
290.2,32.326,43.465,25.194,30.002,28.218,29.427,29.528,32.283,34.812
290.3,32.326,43.273,25.237,30.197,28.346,29.326,29.6,32.259,34.812
290.4,32.326,43.075,25.284,30.396,28.478,29.226,29.673,32.235,34.812
290.5,32.326,42.874,25.334,30.598,28.613,29.128,29.748,32.211,34.812
290.6,32.326,42.669,25.387,30.803,28.751,29.031,29.824,32.187,34.812
290.7,32.326,42.46,25.445,31.012,28.892,28.935,29.901,32.164,34.812
290.8,32.326,42.248,25.506,31.225,29.036,28.841,29.98,32.141,34.812
290.9,32.326,42.033,25.571,31.44,29.184,28.748,30.06,32.118,34.812
291,32.326,41.816,25.639,31.658,29.334,28.657,30.141,32.095,34.812
291.1,32.326,41.596,25.712,31.879,29.487,28.567,30.223,32.072,34.812
291.2,32.326,41.373,25.789,32.103,29.643,28.479,30.307,32.05,34.812
291.3,32.326,41.149,25.87,32.329,29.803,28.392,30.392,32.028,34.812
291.4,32.326,40.923,25.955,32.558,29.964,28.307,30.477,32.006,34.812
291.5,32.326,40.696,26.045,32.79,30.129,28.223,30.564,31.984,34.812
291.6,32.326,40.468,26.138,33.023,30.296,28.141,30.652,31.963,34.812
291.7,32.326,40.238,26.237,33.258,30.466,28.061,30.741,31.942,34.812
291.8,32.326,40.008,26.34,33.495,30.639,27.982,30.831,31.921,34.811
291.9,32.326,39.777,26.447,33.734,30.814,27.905,30.922,31.901,34.811
292,32.326,39.545,26.56,33.974,30.991,27.83,31.013,31.881,34.811
292.1,32.326,39.314,26.677,34.216,31.171,27.756,31.106,31.861,34.811
292.2,32.326,39.082,26.799,34.458,31.353,27.684,31.199,31.841,34.811
292.3,32.326,38.85,26.925,34.702,31.537,27.614,31.293,31.822,34.811
292.4,32.326,38.618,27.057,34.946,31.723,27.546,31.388,31.803,34.811
292.5,32.326,38.387,27.194,35.19,31.911,27.479,31.484,31.785,34.811
292.6,32.326,38.156,27.336,35.435,32.1,27.414,31.58,31.766,34.811
292.7,32.326,37.925,27.483,35.679,32.292,27.351,31.677,31.749,34.811
292.8,32.326,37.695,27.635,35.924,32.485,27.29,31.774,31.731,34.811
292.9,32.326,37.466,27.792,36.167,32.679,27.231,31.872,31.714,34.811
293,32.326,37.238,27.954,36.41,32.874,27.173,31.97,31.697,34.811
293.1,32.326,37.01,28.121,36.652,33.071,27.118,32.068,31.681,34.811
293.2,32.326,36.784,28.294,36.892,33.269,27.064,32.167,31.665,34.811
293.3,32.326,36.558,28.472,37.131,33.467,27.012,32.266,31.649,34.811
293.4,32.326,36.334,28.655,37.368,33.666,26.962,32.366,31.634,34.811
293.5,32.326,36.111,28.842,37.603,33.866,26.914,32.465,31.619,34.811
293.6,32.326,35.889,29.035,37.835,34.066,26.868,32.565,31.605,34.811
293.7,32.326,35.668,29.233,38.064,34.266,26.824,32.664,31.591,34.811
293.8,32.326,35.449,29.436,38.29,34.466,26.782,32.764,31.577,34.811
293.9,32.326,35.231,29.643,38.512,34.666,26.742,32.863,31.564,34.811
294,32.326,35.015,29.856,38.731,34.865,26.704,32.963,31.552,34.811
294.1,32.326,34.8,30.073,38.946,35.064,26.667,33.062,31.539,34.811
294.2,32.326,34.586,30.294,39.156,35.262,26.633,33.161,31.528,34.811
294.3,32.326,34.375,30.52,39.362,35.46,26.601,33.259,31.516,34.811
294.4,32.326,34.165,30.751,39.563,35.656,26.57,33.357,31.505,34.811
294.5,32.326,33.956,30.986,39.758,35.85,26.542,33.455,31.495,34.811
294.6,32.326,33.749,31.224,39.948,36.043,26.516,33.552,31.485,34.811
294.7,32.326,33.544,31.467,40.131,36.234,26.491,33.648,31.475,34.811
294.8,32.326,33.341,31.714,40.309,36.423,26.469,33.744,31.466,34.811
294.9,32.326,33.139,31.964,40.48,36.61,26.449,33.839,31.458,34.811
295,32.326,32.939,32.218,40.644,36.794,26.431,33.933,31.449,34.81
295.1,32.326,32.741,32.475,40.802,36.976,26.414,34.026,31.442,34.81
295.2,32.326,32.545,32.736,40.952,37.155,26.4,34.119,31.435,34.81
295.3,32.326,32.351,32.999,41.095,37.33,26.388,34.21,31.428,34.81
295.4,32.326,32.158,33.266,41.23,37.503,26.378,34.3,31.422,34.81
295.5,32.326,31.968,33.535,41.357,37.671,26.37,34.389,31.416,34.81
295.6,32.326,31.779,33.807,41.476,37.836,26.365,34.477,31.411,34.81
295.7,32.326,31.592,34.081,41.588,37.997,26.361,34.563,31.406,34.81
295.8,32.326,31.407,34.357,41.69,38.153,26.359,34.648,31.402,34.81
295.9,32.326,31.225,34.635,41.785,38.305,26.359,34.732,31.398,34.81
296,32.326,31.044,34.915,41.871,38.453,26.362,34.814,31.395,34.81
296.1,32.326,30.865,35.196,41.948,38.596,26.367,34.895,31.392,34.81
296.2,32.326,30.688,35.479,42.016,38.733,26.373,34.974,31.389,34.81
296.3,32.326,30.513,35.762,42.076,38.866,26.382,35.052,31.388,34.81
296.4,32.326,30.34,36.046,42.128,38.993,26.393,35.127,31.386,34.81
296.5,32.326,30.17,36.331,42.17,39.115,26.407,35.201,31.386,34.81
296.6,32.326,30.001,36.616,42.204,39.231,26.422,35.273,31.385,34.81
296.7,32.326,29.835,36.9,42.229,39.341,26.439,35.343,31.386,34.81
296.8,32.326,29.67,37.185,42.245,39.445,26.459,35.411,31.386,34.81
296.9,32.326,29.508,37.468,42.254,39.544,26.481,35.477,31.387,34.81
297,32.326,29.348,37.751,42.253,39.636,26.505,35.541,31.389,34.81
297.1,32.326,29.191,38.032,42.244,39.722,26.531,35.603,31.391,34.81
297.2,32.326,29.035,38.311,42.228,39.802,26.56,35.663,31.394,34.81
297.3,32.326,28.882,38.588,42.203,39.875,26.591,35.72,31.397,34.81
297.4,32.326,28.731,38.863,42.17,39.942,26.624,35.776,31.401,34.81
297.5,32.326,28.583,39.135,42.129,40.002,26.659,35.829,31.405,34.81
297.6,32.326,28.437,39.404,42.081,40.056,26.697,35.879,31.41,34.81
297.7,32.326,28.293,39.67,42.025,40.103,26.736,35.928,31.415,34.81
297.8,32.326,28.152,39.931,41.963,40.144,26.779,35.974,31.421,34.81
297.9,32.326,28.013,40.188,41.893,40.178,26.823,36.017,31.427,34.81
298,32.326,27.877,40.44,41.816,40.206,26.87,36.058,31.434,34.81
298.1,32.326,27.743,40.687,41.733,40.227,26.919,36.097,31.441,34.81
298.2,32.326,27.612,40.929,41.643,40.242,26.97,36.133,31.449,34.81
298.3,32.326,27.483,41.164,41.548,40.25,27.024,36.167,31.457,34.81
298.4,32.326,27.357,41.393,41.446,40.252,27.08,36.198,31.466,34.81
298.5,32.326,27.234,41.616,41.339,40.248,27.138,36.226,31.475,34.81
298.6,32.326,27.113,41.83,41.226,40.237,27.199,36.252,31.484,34.81
298.7,32.326,26.995,42.038,41.108,40.221,27.262,36.276,31.494,34.81
298.8,32.326,26.88,42.237,40.985,40.198,27.328,36.296,31.505,34.81
298.9,32.326,26.768,42.428,40.857,40.169,27.396,36.315,31.516,34.81
299,32.326,26.658,42.611,40.725,40.134,27.466,36.33,31.527,34.81
299.1,32.326,26.552,42.784,40.588,40.094,27.538,36.344,31.539,34.81
299.2,32.326,26.448,42.948,40.447,40.048,27.613,36.354,31.551,34.809
299.3,32.326,26.347,43.103,40.302,39.997,27.691,36.362,31.564,34.809
299.4,32.326,26.249,43.247,40.154,39.94,27.771,36.367,31.577,34.809
299.5,32.326,26.155,43.382,40.001,39.878,27.853,36.37,31.591,34.809
299.6,32.326,26.063,43.506,39.846,39.811,27.937,36.371,31.605,34.809
299.7,32.326,25.974,43.62,39.688,39.739,28.024,36.368,31.62,34.809
299.8,32.326,25.888,43.724,39.526,39.662,28.114,36.364,31.634,34.809
299.9,32.326,25.805,43.816,39.362,39.581,28.205,36.357,31.65,34.809
